,exp_id,agent_id,model,seed,gamma,num_episodes,time_limit,step_limit,show_tree,show_belief,show_pi,render_asci,policy_name,nesting_level,num_sims,rollout_policies,uct_c,epsilon,policy_entropy_mean,policy_entropy_std,search_time_mean,search_time_std,update_time_mean,update_time_std,reinvigoration_time_mean,reinvigoration_time_std,episode_returns_mean,episode_returns_std,episode_returns_max,episode_returns_min,episode_discounted_returns_mean,episode_discounted_returns_std,episode_discounted_returns_max,episode_discounted_returns_min,episode_steps_mean,episode_steps_std,episode_times_mean,episode_times_std,episode_dones,num_outcome_LOSS,num_outcome_DRAW,num_outcome_WIN,num_outcome_NA
0,27,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,16,None,110.0,0.1,1.9520330146137168,0.0390509669259988,0.1256948648531813,0.0064318522297523,0.0107704752487485,0.0029741089376765,0.0092536091592415,0.0064315692925881,-87.208,59.01759683348682,90.0,-115.0,-60.37464098900304,33.58367809557273,49.256011073175166,-80.90247499999998,9.008,3.127928387927064,1.2507706928253173,0.472671487568744,1.0,224,0,26,0
1,27,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,1,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.192,63.1760329238866,96.0,-117.0,47.88161826010739,36.44191585093199,73.85371249999997,-64.50400738211677,9.008,3.127928387927064,1.2507706928253173,0.472671487568744,1.0,26,0,224,0
0,63,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,2,16,None,110.0,0.1,1.8896988841640443,0.0815986932185666,0.0894464837818108,0.0049503359992689,0.0086043993833918,0.0017165863764236,0.0083739356393814,0.0035753384689822,11.824,97.05586547962989,94.0,-116.0,3.484370815966872,55.01275308070936,64.80047553124997,-77.80735124999998,11.576,2.792171914478047,1.1522166986465454,0.3007684010210725,1.0,97,0,153,0
1,63,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,2,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.976,97.93993783947384,95.0,-117.0,-19.17223599889061,55.356087746254815,69.21102687499999,-74.86698368749997,11.576,2.792171914478047,1.1522166986465454,0.3007684010210725,1.0,153,0,97,0
0,7,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,2048,None,110.0,0.1,0.0763450539478275,0.1259098200282268,13.805929945098994,1.6751919876563723,1.086326487536382,0.6461048691848693,0.2414143779735372,0.2577187745890981,-4.528,98.01347466547654,92.0,-105.0,-10.985683831396663,68.4434056733298,56.6299291669531,-80.90247499999998,7.128,1.9979029005434676,105.6665757665634,30.883350930636556,1.0,123,0,127,0
1,7,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,1,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.728,101.96186549882265,96.0,-110.0,0.8823811167644433,71.26557110049994,73.85371249999997,-69.41995277796872,7.128,1.9979029005434676,105.6665757665634,30.883350930636556,1.0,127,0,123,0
0,25,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,16,None,110.0,0.1,1.880855680193813,0.0650973629242777,0.1236003274528462,0.0050213699344699,0.0153194334227089,0.0040318716908128,0.0205658494990709,0.0105620287217286,54.452,60.480936632958986,94.0,-119.0,26.9173794401512,32.47359825799619,64.80047553124997,-72.07363450312498,14.348,4.312179959138997,2.035233124732972,0.6988630373443712,0.8,15,50,185,0
1,25,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.548,56.000782994526055,93.0,-119.0,-45.42674454608452,29.602671017191422,60.61045175468748,-74.86698368749997,14.348,4.312179959138997,2.035233124732972,0.6988630373443712,0.8,185,50,15,0
0,141,0,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.268,2.215440362546466,-104.0,-116.0,-66.54430610776062,5.239461666335174,-52.44962681753415,-80.90247499999998,10.268,2.2154403625464623,0.0040759315490722,0.0007347041131281,1.0,250,0,0,0
1,141,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.732,2.215440362546466,96.0,84.0,52.31645916164116,7.859192499502763,73.85371249999997,31.174440226301257,10.268,2.2154403625464623,0.0040759315490722,0.0007347041131281,1.0,0,0,250,0
0,144,0,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.388,32.36203726590772,89.0,-117.0,-60.08872513689229,16.618801181739638,45.8432105195164,-72.07363450312498,11.988,2.2794420369906314,0.0047395229339599,0.0007197177538379,1.0,243,0,7,0
1,144,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.412,33.7693686052908,93.0,-117.0,43.86196320497136,18.07797445225307,60.61045175468748,-62.22880701301092,11.988,2.2794420369906314,0.0047395229339599,0.0007197177538379,1.0,7,0,243,0
0,0,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,4096,None,110.0,0.1,0.0031617179033218,0.0250354660179706,19.18667267021868,2.2205703745678904,1.5284058875583468,0.6784027287768,0.2343408703917548,0.2639049951061357,89.884,27.902088523979707,94.0,-107.0,61.44750089054245,19.830114605452223,64.80047553124997,-77.80735124999998,7.116,0.5045235376075135,147.92948793697357,25.21076618351317,1.0,5,0,245,0
1,0,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102.116,28.106628115090576,95.0,-108.0,-71.6706571286843,19.929331142033767,69.21102687499999,-74.86698368749997,7.116,0.5045235376075135,147.92948793697357,25.21076618351317,1.0,245,0,5,0
0,100,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,1,1,None,110.0,0.1,1.9140477485541711,0.0006254143692441,0.0038724338054656,0.0008547952070202,0.001091226863861,6.225059563510176e-05,0.001053459405899,0.0001423817331507,-20.0,0.0,-20.0,-20.0,-12.188767474237768,7.283063041541028e-14,-12.188767474237697,-12.188767474237697,20.0,0.0,0.1166123762130737,0.0176780289636286,0.0,0,250,0,0
1,100,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,-12.188767474237768,7.283063041541028e-14,-12.188767474237697,-12.188767474237697,20.0,0.0,0.1166123762130737,0.0176780289636286,0.0,0,250,0,0
0,102,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,1,1,None,110.0,0.1,1.909455531247511,0.0013723058643547,0.0040594361066818,0.0037408523145863,0.000865169318517,4.889994378124703e-05,0.0004431210517883,0.0001176301254675,-108.992,1.469672072266465,-107.0,-111.0,-67.05486822830915,3.619982660930339,-62.22880701301092,-72.07363450312498,9.992,1.4696720722664631,0.0584410943984985,0.0386153405251266,1.0,250,0,0,0
1,102,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,1,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.008,1.469672072266465,93.0,89.0,53.0823023424641,5.429973991395511,60.61045175468748,45.8432105195164,9.992,1.4696720722664631,0.0584410943984985,0.0386153405251266,1.0,0,0,250,0
0,37,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,2,4096,None,110.0,0.1,8.489522262691888e-08,3.834905937101742e-07,10.398148075347477,0.6389186810456806,1.3762445534600152,0.3150095107589102,0.7469539731343587,0.388850875143684,91.996,0.0631189353522378,92.0,91.0,56.614803181119576,0.2386840304891619,56.6299291669531,52.84843270860545,9.004,0.063118935352238,106.03243361377716,4.56952114928311,1.0,0,0,250,0
1,37,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,1,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.004,0.0631189353522378,-108.0,-109.0,-69.40986878741322,0.1591226869927742,-66.8989551390703,-69.41995277796872,9.004,0.063118935352238,106.03243361377716,4.56952114928311,1.0,250,0,0,0
0,65,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,2,1,None,110.0,0.1,1.9140832553890168,0.0002801442016454,0.0059847376823425,0.0010487378505357,0.0019513280391693,7.74404195530876e-05,0.002676089477539,0.0002698246474227,-20.0,0.0,-20.0,-20.0,-12.188767474237768,7.283063041541028e-14,-12.188767474237697,-12.188767474237697,20.0,0.0,0.1766796998977661,0.0210165915654195,0.0,0,250,0,0
1,65,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,-12.188767474237768,7.283063041541028e-14,-12.188767474237697,-12.188767474237697,20.0,0.0,0.1766796998977661,0.0210165915654195,0.0,0,250,0,0
0,24,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,128,None,110.0,0.1,1.049622536592962,0.3398095380296075,1.0108844653636744,0.039053552845654,0.0876153464013403,0.0208548608446401,0.0439394355087119,0.0339411385999674,66.724,66.46514743833798,94.0,-109.0,40.95853650700919,44.171089161913976,64.80047553124997,-77.80735124999998,8.676,1.893944032964016,9.588682682991028,2.393363444883368,1.0,32,0,218,0
1,24,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,3,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.076,67.22230451271368,95.0,-117.0,-53.21149030548412,44.39070758519155,69.21102687499999,-74.86698368749997,8.676,1.893944032964016,9.588682682991028,2.393363444883368,1.0,218,0,32,0
0,8,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,2048,None,110.0,0.1,0.0810782044384946,0.1356898542317744,13.758739694674052,1.6394452957483514,0.8103445167938869,0.3629604725358631,0.0936816495581278,0.1190366175069895,3.9,98.95963823701044,94.0,-107.0,-0.0894207661265262,70.4399228575753,64.80047553124997,-77.80735124999998,6.7,0.7280109889280518,97.68342486190797,15.778010661696166,1.0,113,0,137,0
1,8,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,2,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.3,100.1185796942806,95.0,-109.0,-9.5244023669469,71.27369257134714,69.21102687499999,-74.86698368749997,6.7,0.7280109889280518,97.68342486190797,15.778010661696166,1.0,137,0,113,0
0,132,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,0,16,None,110.0,0.1,1.951851913888003,0.0385507165389185,0.027596245121986,0.0039666251123199,0.0012607922785784,0.0002718540526345,0.0002340035533157,3.977456128185605e-05,-84.824,61.93293973323082,90.0,-116.0,-59.13205134848488,35.274108035389126,49.256011073175166,-80.90247499999998,9.024,3.1008747153021194,0.2705706024169922,0.098536304791485,1.0,221,0,29,0
1,132,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,1,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.776,66.23489883739535,96.0,-117.0,46.61058446235332,38.14355667765446,73.85371249999997,-64.50400738211677,9.024,3.1008747153021194,0.2705706024169922,0.098536304791485,1.0,29,0,221,0
0,126,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,0,128,None,110.0,0.1,1.3400190056018502,0.3260042369568263,0.2131338620870609,0.0307616044471911,0.005912293876099,0.0043184305001344,0.0013288135501024,0.0009969547925134,-86.62,56.94309088906225,91.0,-109.0,-65.80275071890986,35.665018289441974,52.84843270860545,-80.90247499999998,6.82,2.2951252689123525,1.5118548278808597,0.5546234953384271,1.0,226,0,24,0
1,126,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,0,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.98,60.9158403044725,96.0,-116.0,56.175282124117246,38.2648071821814,73.85371249999997,-66.8989551390703,6.82,2.2951252689123525,1.5118548278808597,0.5546234953384271,1.0,24,0,226,0
0,35,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,2,4096,None,110.0,0.1,1.822940860000412e-06,1.580440059738879e-05,10.303647082303062,0.5910734450335806,1.4027998274878848,0.3556485302652883,0.7580495131011994,0.3857369062365657,88.02,27.831557627987536,92.0,-107.0,54.02955851098052,18.09681575571984,56.6299291669531,-74.86698368749997,8.98,0.188679622641132,105.14305561256408,4.685179583915291,1.0,5,0,245,0
1,35,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-103.98,28.16869894049057,94.0,-109.0,-66.79250060165388,18.322360872071496,64.80047553124997,-69.41995277796872,8.98,0.188679622641132,105.14305561256408,4.685179583915291,1.0,245,0,5,0
0,137,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,0,1,None,110.0,0.1,1.909656736644968,0.0013282013845644,0.0018137541770935,0.000579688337859,0.0003230468829472,1.7647547486798324e-05,3.584426244099935e-05,3.0921920946077505e-06,-109.208,1.4493915964983417,-107.0,-111.0,-66.52223848136695,3.552643170159859,-62.22880701301092,-72.07363450312498,10.208,1.4493915964983377,0.0305794534683227,0.0067656160407599,1.0,250,0,0,0
1,137,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,1,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.792,1.4493915964983417,93.0,89.0,52.28335772205087,5.328964755239792,60.61045175468748,45.8432105195164,10.208,1.4493915964983377,0.0305794534683227,0.0067656160407599,1.0,0,0,250,0
0,18,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,512,None,110.0,0.1,0.5501145966144413,0.2885866156001066,3.894840247938014,0.2398105523118625,0.3361768327983559,0.1188427768983872,0.0796317041813884,0.0858056126918736,56.58,77.1583022104556,94.0,-109.0,36.43594823537492,53.18720499917236,64.80047553124997,-77.80735124999998,7.62,1.12942463227964,32.33434769058228,5.791219235199973,1.0,46,0,204,0
1,18,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,2,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.82,77.85028965906302,95.0,-113.0,-47.3328809977982,53.607855737808656,69.21102687499999,-74.86698368749997,7.62,1.12942463227964,32.33434769058228,5.791219235199973,1.0,204,0,46,0
0,84,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,1,1024,None,110.0,0.1,0.3041820948531536,0.183357349522719,3.3012129686658604,0.3171924030440224,0.1862941379515388,0.0898267271245816,0.0279979254547956,0.0370361112432235,64.892,69.84629078197347,94.0,-107.0,42.81755816868663,49.122066074369485,64.80047553124997,-77.80735124999998,7.308,0.9408166665190408,25.538875745773318,4.579444814066358,1.0,36,0,214,0
1,84,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,3,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.508,70.60018368248059,95.0,-112.0,-53.291060326186695,49.60345927165168,69.21102687499999,-74.86698368749997,7.308,0.9408166665190408,25.538875745773318,4.579444814066358,1.0,214,0,36,0
0,11,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,1024,None,110.0,0.1,0.3491340852554183,0.2191984253118016,7.711007993864222,0.7912723642722922,0.7041971107253782,0.4319941517488015,0.2559722430240885,0.2688187836291964,-0.324,97.62857688197658,92.0,-106.0,-8.62817254353118,66.66866135366593,56.6299291669531,-80.90247499999998,7.724,2.3306273833455227,64.82689622879029,20.533344101609423,1.0,117,0,133,0
1,11,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,0,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.124,101.9686452984446,96.0,-113.0,-2.265226917854211,69.66312697128275,73.85371249999997,-69.41995277796872,7.724,2.3306273833455227,64.82689622879029,20.533344101609423,1.0,133,0,117,0
0,23,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,128,None,110.0,0.1,1.049622536592962,0.3398095380296075,1.0105115891475671,0.0417956432201948,0.0874654970046669,0.0222252766123777,0.0440972390735357,0.0359369408676601,66.724,66.46514743833798,94.0,-109.0,40.95853650700919,44.171089161913976,64.80047553124997,-77.80735124999998,8.676,1.893944032964016,9.587021721839903,2.4170409812781024,1.0,32,0,218,0
1,23,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,2,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.076,67.22230451271368,95.0,-117.0,-53.21149030548412,44.39070758519155,69.21102687499999,-74.86698368749997,8.676,1.893944032964016,9.587021721839903,2.4170409812781024,1.0,218,0,32,0
0,47,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,2,1024,None,110.0,0.1,0.2736484842879468,0.1957956661301569,4.672429252632472,0.759272100858932,0.5177301992281148,0.2181370894410871,0.2132237020012276,0.1619047269124663,59.168,72.56811817871541,92.0,-111.0,32.2618321140291,49.379866258780986,56.6299291669531,-80.90247499999998,9.032,1.8085839764854716,46.69785968971252,11.8998736445797,1.0,41,0,209,0
1,47,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,1,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.232,75.5561392343468,96.0,-112.0,-44.98210526139263,51.41600332095318,73.85371249999997,-69.41995277796872,9.032,1.8085839764854716,46.69785968971252,11.8998736445797,1.0,209,0,41,0
0,124,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,0,512,None,110.0,0.1,0.3969122614645558,0.2171389811148725,0.4895114486294272,0.1269607234332912,0.021790290234422,0.0153470762146708,0.0034557262300558,0.0046040370556207,90.152,25.071116768105963,94.0,-107.0,59.98924197662241,17.684362856575117,64.80047553124997,-77.80735124999998,7.648,1.1610753636177111,4.006532479286194,1.6035448761191926,1.0,4,0,246,0
1,124,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,3,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-103.448,25.172510721022626,95.0,-113.0,-70.92342263793556,17.440756102673095,69.21102687499999,-74.86698368749997,7.648,1.1610753636177111,4.006532479286194,1.6035448761191926,1.0,246,0,4,0
0,119,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,0,1024,None,110.0,0.1,0.160642321253501,0.1117797824585741,0.8470982610543569,0.1428996110446847,0.0393414833038572,0.0307126418543326,0.0056914386855231,0.005696979150875,92.16,17.714355760230195,94.0,-105.0,62.63381129602225,12.819623044161874,64.80047553124997,-77.80735124999998,7.24,0.5713142742834281,6.471658137321472,1.4574588167751386,1.0,2,0,248,0
1,119,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,3,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.64,17.936956263535926,95.0,-109.0,-73.03049185568132,12.865201420323448,69.21102687499999,-74.86698368749997,7.24,0.5713142742834281,6.471658137321472,1.4574588167751386,1.0,248,0,2,0
0,32,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,1,None,110.0,0.1,1.9094081888010508,0.0013627153358593,0.0082989343961079,0.0017498765913766,0.0021950227737426,0.0001848102006082,0.0018119366407394,0.0004226825627097,-108.936,1.4518622524192866,-107.0,-111.0,-67.18966862574281,3.580793460572462,-62.22880701301092,-72.07363450312498,9.936,1.4518622524192852,0.1142203645706176,0.0257988671113493,1.0,250,0,0,0
1,32,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,1,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.064,1.4518622524192866,93.0,89.0,53.284502938614544,5.371190190858691,60.61045175468748,45.8432105195164,9.936,1.4518622524192852,0.1142203645706176,0.0257988671113493,1.0,0,0,250,0
0,94,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,1,128,None,110.0,0.1,1.0320600437373069,0.3173453019551333,0.4512765398192874,0.0373741637609691,0.0286216924238924,0.0091408159504423,0.0107047402429797,0.0074785562637149,69.004,63.78366549517207,94.0,-113.0,42.30538877008196,42.055868031375134,64.80047553124997,-77.80735124999998,8.796,1.878931611315324,4.268062509536743,1.1557605430302869,1.0,29,0,221,0
1,94,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,3,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.596,64.3601179613586,95.0,-115.0,-54.715811766790566,42.206762071416016,69.21102687499999,-74.86698368749997,8.796,1.878931611315324,4.268062509536743,1.1557605430302869,1.0,221,0,29,0
0,123,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,0,512,None,110.0,0.1,0.3969122614645558,0.2171389811148725,0.4861201043433838,0.1278846704066885,0.0216862256862728,0.0153341682976011,0.0037970199935932,0.0063347421262542,90.152,25.071116768105963,94.0,-107.0,59.98924197662241,17.684362856575117,64.80047553124997,-77.80735124999998,7.648,1.1610753636177111,3.977713216781616,1.5918482923107298,1.0,4,0,246,0
1,123,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,2,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-103.448,25.172510721022626,95.0,-113.0,-70.92342263793556,17.440756102673095,69.21102687499999,-74.86698368749997,7.648,1.1610753636177111,3.977713216781616,1.5918482923107298,1.0,246,0,4,0
0,82,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,1,1024,None,110.0,0.1,0.3872164412606888,0.2085823806367349,3.5295683771254818,0.2215624917205149,0.1563499975355421,0.1336284012553968,0.0365905960750839,0.0561372895333595,-62.928,79.86350115040034,92.0,-107.0,-51.6358357498011,54.401786554303285,56.6299291669531,-80.90247499999998,6.328,2.030865825208549,23.542930062294005,8.61941558387801,1.0,197,0,53,0
1,82,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,1,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.272,83.63342642747563,96.0,-114.0,42.69770661841955,57.00405622422813,73.85371249999997,-69.41995277796872,6.328,2.030865825208549,23.542930062294005,8.61941558387801,1.0,53,0,197,0
0,6,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,2048,None,110.0,0.1,0.0763450539478275,0.1259098200282268,13.817425314561286,1.6758235052746322,1.0846517019194784,0.6471590916475634,0.2414520715713501,0.2573424693896987,-4.528,98.01347466547654,92.0,-105.0,-10.985683831396663,68.4434056733298,56.6299291669531,-80.90247499999998,7.128,1.9979029005434676,105.72456195735931,30.847264918310835,1.0,123,0,127,0
1,6,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,0,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.728,101.96186549882265,96.0,-110.0,0.8823811167644433,71.26557110049994,73.85371249999997,-69.41995277796872,7.128,1.9979029005434676,105.72456195735931,30.847264918310835,1.0,127,0,123,0
0,3,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,4096,None,110.0,0.1,8.174766574804537e-05,0.0007522167065649,19.150872200250625,2.3970636963948264,1.4257979644196377,0.5806855095639922,0.2135639741420746,0.2335470912789868,83.64,44.18070166939404,94.0,-105.0,57.334588253306514,31.65430144903078,64.80047553124997,-77.80735124999998,6.96,0.2497999199359359,143.01660708904265,15.300316417825128,1.0,13,0,237,0
1,3,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,2,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.56,44.63037530651057,95.0,-107.0,-67.34140694803733,31.982806802595345,69.21102687499999,-74.86698368749997,6.96,0.2497999199359359,143.01660708904265,15.300316417825128,1.0,237,0,13,0
0,50,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,2,512,None,110.0,0.1,0.5132228228632228,0.2078517979323643,2.706533386905456,0.1878434296135253,0.2588212897136508,0.0948553117223768,0.0844566132020653,0.0893722433949244,87.772,30.486981090294893,94.0,-109.0,55.87250761195533,21.374120190595765,64.80047553124997,-77.80735124999998,8.428,1.7334405095070329,25.180594073295595,6.490559982001712,1.0,6,0,244,0
1,50,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102.628,30.82975212355752,95.0,-113.0,-67.81344414831901,21.07103223477652,69.21102687499999,-74.86698368749997,8.428,1.7334405095070329,25.180594073295595,6.490559982001712,1.0,244,0,6,0
0,39,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,2,4096,None,110.0,0.1,2.332184206113611e-07,1.8340825935838929e-06,10.261557073434192,0.6580698355727372,0.85322323067983,0.4212850223249372,0.1444591558774312,0.1085200824825894,-105.0,0.0,-105.0,-105.0,-77.80735124999994,4.263256414560601e-14,-77.80735124999998,-77.80735124999998,6.0,0.0,66.69643694591522,2.9395004924357497,1.0,250,0,0,0
1,39,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,3,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,95.0,95.0,69.21102687500016,1.7053025658242404e-13,69.21102687499999,69.21102687499999,6.0,0.0,66.69643694591522,2.9395004924357497,1.0,0,0,250,0
0,95,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,1,16,None,110.0,0.1,1.872719584316332,0.0668288798486678,0.0567006390711616,0.0045554824033626,0.0052672987717626,0.0012864952205985,0.0047339785285548,0.0022579514007831,54.876,62.63465992563543,94.0,-119.0,26.504454409020504,32.77000020755026,64.80047553124997,-74.86698368749997,14.36,3.99879981994598,0.917501826286316,0.3074369757105415,0.836,19,41,190,0
1,95,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.924,58.95535789052602,94.0,-119.0,-45.06797506301898,30.473366963092403,64.80047553124997,-74.86698368749997,14.36,3.99879981994598,0.917501826286316,0.3074369757105415,0.836,190,41,19,0
0,122,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,0,512,None,110.0,0.1,0.5191337538554439,0.221805518586721,0.6405568176307376,0.0987642521736874,0.0175312610981956,0.0172644825344468,0.0049159114898197,0.008294806018015,-95.772,40.13178311513215,92.0,-106.0,-73.8493912229108,27.47324118971404,56.6299291669531,-80.90247499999998,5.572,1.0643382920857447,3.715257613182068,1.1005732745192702,1.0,239,0,11,0
